"ÖGK-LS","Monat.Jahr","FG-Code","Fachrichtung","postal","online","Gesamt"
"ÖGK","Mär.23","15.0","FA für Unfallchirurgie","4632.0","3840.0","8472.0"
"ÖGK","Mär.23","16.0","FA für Urologie","6374.0","4479.0","10853.0"
"ÖGK","Mär.23","18.0","FA für Neurochirurgie","1120.0","601.0","1721.0"
"ÖGK","Mär.23","19.0","FA für Neurologie","5653.0","3384.0","9037.0"
"ÖGK","Mär.23","20.0","FA für Psychiatrie","7892.0","8706.0","16598.0"
"ÖGK","Mär.23","21.0","FA für Plastische Chirurgie","435.0","449.0","884.0"
"ÖGK","Mär.23","22.0","FA für Kinderchirurgie","92.0","213.0","305.0"
"ÖGK","Mär.23","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","953.0","507.0","1460.0"
"ÖGK","Mär.23","24.0","FA für Nuklearmedizin","1491.0","2044.0","3535.0"
"ÖGK","Mär.23","26.0","FA für Strahlentherapie - Radioonkologie","38.0","17.0","55.0"
"ÖGK","Mär.23","29.0","FA für Immunologie","2.0","32.0","34.0"
"ÖGK","Mär.23","32.0","FA für Kinder- und Jugendpsychiatrie","368.0","529.0","897.0"
"ÖGK","Mär.23","34.0","FA für medizinische Biologie","","",""
"ÖGK","Mär.23","50.0","FA für medizinische und chemische Labordiagnostik","95.0","106.0","201.0"
"ÖGK","Mär.23","53.0","FA für Pathologie und Histologie","57.0","57.0","114.0"
"ÖGK","Mär.23","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","14.0","18.0","32.0"
"ÖGK","Mär.23","","Gesamt","219078.0","207407.0","426485.0"
"ÖGK","Apr.23","5.0","FA für Haut- und Geschlechtskrankheiten","18646.0","15866.0","34512.0"
"ÖGK","Apr.23","6.0","FA für Frauenheilkunde und Geburtshilfe","31079.0","29867.0","60946.0"
"ÖGK","Apr.23","7.0","FA für Innere Medizin","20314.0","13676.0","33990.0"
"ÖGK","Apr.23","8.0","FA für Kinder- und Jugendheilkunde","10865.0","24952.0","35817.0"
"ÖGK","Apr.23","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","6084.0","5695.0","11779.0"
"ÖGK","Apr.23","10.0","FA für Lungenkrankheiten","825.0","1385.0","2210.0"
"ÖGK","Apr.23","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","1086.0","488.0","1574.0"
"ÖGK","Apr.23","12.0","FA für Orthopädie und orthopädische Chirurgie","18163.0","12587.0","30750.0"
"ÖGK","Apr.23","13.0","FA für Physikalische Medizin","936.0","989.0","1925.0"
"ÖGK","Apr.23","14.0","FA für Radiologie","2016.0","950.0","2966.0"
"ÖGK","Apr.23","15.0","FA für Unfallchirurgie","3962.0","3302.0","7264.0"
"ÖGK","Apr.23","16.0","FA für Urologie","5123.0","3519.0","8642.0"
"ÖGK","Apr.23","18.0","FA für Neurochirurgie","928.0","506.0","1434.0"
"ÖGK","Apr.23","19.0","FA für Neurologie","4489.0","2507.0","6996.0"
"ÖGK","Apr.23","20.0","FA für Psychiatrie","7057.0","6913.0","13970.0"
"ÖGK","Apr.23","21.0","FA für Plastische Chirurgie","451.0","425.0","876.0"
"ÖGK","Apr.23","22.0","FA für Kinderchirurgie","95.0","192.0","287.0"
"ÖGK","Apr.23","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","938.0","440.0","1378.0"
"ÖGK","Apr.23","24.0","FA für Nuklearmedizin","1341.0","1813.0","3154.0"
"ÖGK","Apr.23","26.0","FA für Strahlentherapie - Radioonkologie","18.0","10.0","28.0"
"ÖGK","Apr.23","29.0","FA für Immunologie","14.0","10.0","24.0"
"ÖGK","Apr.23","32.0","FA für Kinder- und Jugendpsychiatrie","322.0","375.0","697.0"
"ÖGK","Apr.23","34.0","FA für medizinische Biologie","1.0","","1.0"
"ÖGK","Apr.23","50.0","FA für medizinische und chemische Labordiagnostik","93.0","64.0","157.0"
"ÖGK","Apr.23","53.0","FA für Pathologie und Histologie","64.0","35.0","99.0"
"ÖGK","Apr.23","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","12.0","6.0","18.0"
"ÖGK","Apr.23","","Gesamt","180159.0","170481.0","350640.0"
"ÖGK","Mai.23","5.0","FA für Haut- und Geschlechtskrankheiten","19102.0","16098.0","35200.0"
"ÖGK","Mai.23","6.0","FA für Frauenheilkunde und Geburtshilfe","32651.0","32475.0","65126.0"
"ÖGK","Mai.23","7.0","FA für Innere Medizin","19546.0","14529.0","34075.0"
"ÖGK","Mai.23","8.0","FA für Kinder- und Jugendheilkunde","12519.0","24724.0","37243.0"
"ÖGK","Mai.23","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","5993.0","6458.0","12451.0"
"ÖGK","Mai.23","10.0","FA für Lungenkrankheiten","1038.0","1418.0","2456.0"
"ÖGK","Mai.23","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","995.0","502.0","1497.0"
"ÖGK","Mai.23","12.0","FA für Orthopädie und orthopädische Chirurgie","18126.0","13199.0","31325.0"
"ÖGK","Mai.23","13.0","FA für Physikalische Medizin","1004.0","915.0","1919.0"
"ÖGK","Mai.23","14.0","FA für Radiologie","1894.0","970.0","2864.0"
"ÖGK","Mai.23","15.0","FA für Unfallchirurgie","3899.0","3181.0","7080.0"
"ÖGK","Mai.23","16.0","FA für Urologie","6575.0","3877.0","10452.0"
"ÖGK","Mai.23","18.0","FA für Neurochirurgie","880.0","538.0","1418.0"
"ÖGK","Mai.23","19.0","FA für Neurologie","5063.0","2536.0","7599.0"
"ÖGK","Mai.23","20.0","FA für Psychiatrie","6846.0","7120.0","13966.0"
"ÖGK","Mai.23","21.0","FA für Plastische Chirurgie","483.0","428.0","911.0"
"ÖGK","Mai.23","22.0","FA für Kinderchirurgie","48.0","185.0","233.0"
"ÖGK","Mai.23","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","767.0","463.0","1230.0"
"ÖGK","Mai.23","24.0","FA für Nuklearmedizin","1522.0","1759.0","3281.0"
"ÖGK","Mai.23","26.0","FA für Strahlentherapie - Radioonkologie","11.0","9.0","20.0"
"ÖGK","Mai.23","29.0","FA für Immunologie","31.0","25.0","56.0"
"ÖGK","Mai.23","32.0","FA für Kinder- und Jugendpsychiatrie","352.0","301.0","653.0"
"ÖGK","Mai.23","34.0","FA für medizinische Biologie","","",""
"ÖGK","Mai.23","50.0","FA für medizinische und chemische Labordiagnostik","86.0","71.0","157.0"
"ÖGK","Mai.23","53.0","FA für Pathologie und Histologie","49.0","28.0","77.0"
"ÖGK","Mai.23","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","13.0","14.0","27.0"
"ÖGK","Mai.23","","Gesamt","189108.0","175311.0","364419.0"
"ÖGK","Jun.23","5.0","FA für Haut- und Geschlechtskrankheiten","20720.0","16316.0","37036.0"
"ÖGK","Jun.23","6.0","FA für Frauenheilkunde und Geburtshilfe","33918.0","32484.0","66402.0"
"ÖGK","Jun.23","7.0","FA für Innere Medizin","23767.0","14424.0","38191.0"
"ÖGK","Jun.23","8.0","FA für Kinder- und Jugendheilkunde","12762.0","23428.0","36190.0"
"ÖGK","Jun.23","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","7232.0","6331.0","13563.0"
"ÖGK","Jun.23","10.0","FA für Lungenkrankheiten","1020.0","1433.0","2453.0"
"ÖGK","Jun.23","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","1085.0","456.0","1541.0"
"ÖGK","Jun.23","12.0","FA für Orthopädie und orthopädische Chirurgie","19980.0","13099.0","33079.0"
"ÖGK","Jun.23","13.0","FA für Physikalische Medizin","1108.0","944.0","2052.0"
"ÖGK","Jun.23","14.0","FA für Radiologie","2134.0","966.0","3100.0"
"ÖGK","Jun.23","15.0","FA für Unfallchirurgie","4192.0","3018.0","7210.0"
"ÖGK","Jun.23","16.0","FA für Urologie","6633.0","3587.0","10220.0"
"ÖGK","Jun.23","18.0","FA für Neurochirurgie","1038.0","482.0","1520.0"
"ÖGK","Jun.23","19.0","FA für Neurologie","5550.0","2714.0","8264.0"
"ÖGK","Jun.23","20.0","FA für Psychiatrie","7399.0","6725.0","14124.0"
"ÖGK","Jun.23","21.0","FA für Plastische Chirurgie","568.0","392.0","960.0"
"ÖGK","Jun.23","22.0","FA für Kinderchirurgie","75.0","162.0","237.0"
"ÖGK","Jun.23","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","760.0","374.0","1134.0"
"ÖGK","Jun.23","24.0","FA für Nuklearmedizin","1806.0","1644.0","3450.0"
"ÖGK","Jun.23","26.0","FA für Strahlentherapie - Radioonkologie","22.0","9.0","31.0"
"ÖGK","Jun.23","29.0","FA für Immunologie","15.0","18.0","33.0"
"ÖGK","Jun.23","32.0","FA für Kinder- und Jugendpsychiatrie","477.0","398.0","875.0"
"ÖGK","Jun.23","34.0","FA für medizinische Biologie","","1.0","1.0"
"ÖGK","Jun.23","50.0","FA für medizinische und chemische Labordiagnostik","117.0","57.0","174.0"
"ÖGK","Jun.23","53.0","FA für Pathologie und Histologie","66.0","35.0","101.0"
"ÖGK","Jun.23","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","12.0","9.0","21.0"
"ÖGK","Jun.23","","Gesamt","209201.0","171909.0","381110.0"
"ÖGK","Jul.23","5.0","FA für Haut- und Geschlechtskrankheiten","22538.0","17731.0","40269.0"
"ÖGK","Jul.23","6.0","FA für Frauenheilkunde und Geburtshilfe","36951.0","33128.0","70079.0"
"ÖGK","Jul.23","7.0","FA für Innere Medizin","22384.0","13952.0","36336.0"
"ÖGK","Jul.23","8.0","FA für Kinder- und Jugendheilkunde","13245.0","25138.0","38383.0"
"ÖGK","Jul.23","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","7381.0","6383.0","13764.0"
"ÖGK","Jul.23","10.0","FA für Lungenkrankheiten","1214.0","1338.0","2552.0"
"ÖGK","Jul.23","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","1217.0","468.0","1685.0"
"ÖGK","Jul.23","12.0","FA für Orthopädie und orthopädische Chirurgie","20950.0","14708.0","35658.0"
"ÖGK","Jul.23","13.0","FA für Physikalische Medizin","1258.0","1000.0","2258.0"
"ÖGK","Jul.23","14.0","FA für Radiologie","1976.0","1020.0","2996.0"
"ÖGK","Jul.23","15.0","FA für Unfallchirurgie","4372.0","3353.0","7725.0"
"ÖGK","Jul.23","16.0","FA für Urologie","6811.0","3775.0","10586.0"
"ÖGK","Jul.23","18.0","FA für Neurochirurgie","1117.0","583.0","1700.0"
"ÖGK","Jul.23","19.0","FA für Neurologie","5315.0","2697.0","8012.0"
"ÖGK","Jul.23","20.0","FA für Psychiatrie","7467.0","7333.0","14800.0"
"ÖGK","Jul.23","21.0","FA für Plastische Chirurgie","477.0","406.0","883.0"
"ÖGK","Jul.23","22.0","FA für Kinderchirurgie","88.0","188.0","276.0"
"ÖGK","Jul.23","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","1085.0","442.0","1527.0"
"ÖGK","Jul.23","24.0","FA für Nuklearmedizin","1687.0","1645.0","3332.0"
"ÖGK","Jul.23","26.0","FA für Strahlentherapie - Radioonkologie","7.0","9.0","16.0"
"ÖGK","Jul.23","29.0","FA für Immunologie","19.0","29.0","48.0"
"ÖGK","Jul.23","32.0","FA für Kinder- und Jugendpsychiatrie","290.0","385.0","675.0"
"ÖGK","Jul.23","34.0","FA für medizinische Biologie","","",""
"ÖGK","Jul.23","50.0","FA für medizinische und chemische Labordiagnostik","112.0","63.0","175.0"
"ÖGK","Jul.23","53.0","FA für Pathologie und Histologie","55.0","24.0","79.0"
"ÖGK","Jul.23","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","13.0","8.0","21.0"
"ÖGK","Jul.23","","Gesamt","210404.0","181310.0","391714.0"
"ÖGK","Aug.23","5.0","FA für Haut- und Geschlechtskrankheiten","21130.0","17978.0","39108.0"
"ÖGK","Aug.23","6.0","FA für Frauenheilkunde und Geburtshilfe","32649.0","33583.0","66232.0"
"ÖGK","Aug.23","7.0","FA für Innere Medizin","19547.0","14854.0","34401.0"
"ÖGK","Aug.23","8.0","FA für Kinder- und Jugendheilkunde","11157.0","26664.0","37821.0"
"ÖGK","Aug.23","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","6453.0","7087.0","13540.0"
"ÖGK","Aug.23","10.0","FA für Lungenkrankheiten","1062.0","1323.0","2385.0"
"ÖGK","Aug.23","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","926.0","524.0","1450.0"
"ÖGK","Aug.23","12.0","FA für Orthopädie und orthopädische Chirurgie","20501.0","15000.0","35501.0"
"ÖGK","Aug.23","13.0","FA für Physikalische Medizin","1033.0","985.0","2018.0"
"ÖGK","Aug.23","14.0","FA für Radiologie","1713.0","1075.0","2788.0"
"ÖGK","Aug.23","15.0","FA für Unfallchirurgie","3474.0","3691.0","7165.0"
"ÖGK","Aug.23","16.0","FA für Urologie","5809.0","3673.0","9482.0"
"ÖGK","Aug.23","18.0","FA für Neurochirurgie","924.0","544.0","1468.0"
"ÖGK","Aug.23","19.0","FA für Neurologie","5584.0","3146.0","8730.0"
"ÖGK","Aug.23","20.0","FA für Psychiatrie","7044.0","7899.0","14943.0"
"ÖGK","Aug.23","21.0","FA für Plastische Chirurgie","449.0","431.0","880.0"
"ÖGK","Aug.23","22.0","FA für Kinderchirurgie","84.0","206.0","290.0"
"ÖGK","Aug.23","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","940.0","426.0","1366.0"
"ÖGK","Aug.23","24.0","FA für Nuklearmedizin","1551.0","1790.0","3341.0"
"ÖGK","Aug.23","26.0","FA für Strahlentherapie - Radioonkologie","15.0","9.0","24.0"
"ÖGK","Aug.23","29.0","FA für Immunologie","21.0","45.0","66.0"
"ÖGK","Aug.23","32.0","FA für Kinder- und Jugendpsychiatrie","308.0","505.0","813.0"
"ÖGK","Aug.23","34.0","FA für medizinische Biologie","","1.0","1.0"
"ÖGK","Aug.23","50.0","FA für medizinische und chemische Labordiagnostik","95.0","75.0","170.0"
"ÖGK","Aug.23","53.0","FA für Pathologie und Histologie","44.0","35.0","79.0"
"ÖGK","Aug.23","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","15.0","15.0","30.0"
"ÖGK","Aug.23","","Gesamt","189325.0","187506.0","376831.0"
"ÖGK","Sep.23","5.0","FA für Haut- und Geschlechtskrankheiten","18173.0","19335.0","37508.0"
"ÖGK","Sep.23","6.0","FA für Frauenheilkunde und Geburtshilfe","33883.0","35308.0","69191.0"
"ÖGK","Sep.23","7.0","FA für Innere Medizin","19570.0","15784.0","35354.0"
"ÖGK","Sep.23","8.0","FA für Kinder- und Jugendheilkunde","11014.0","25318.0","36332.0"
"ÖGK","Sep.23","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","5387.0","7525.0","12912.0"
"ÖGK","Sep.23","10.0","FA für Lungenkrankheiten","802.0","1240.0","2042.0"
"ÖGK","Sep.23","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","989.0","527.0","1516.0"
"ÖGK","Sep.23","12.0","FA für Orthopädie und orthopädische Chirurgie","19032.0","15904.0","34936.0"
"ÖGK","Sep.23","13.0","FA für Physikalische Medizin","927.0","1066.0","1993.0"
"ÖGK","Sep.23","14.0","FA für Radiologie","1687.0","1084.0","2771.0"
"ÖGK","Sep.23","15.0","FA für Unfallchirurgie","4162.0","3765.0","7927.0"
"ÖGK","Sep.23","16.0","FA für Urologie","4630.0","4082.0","8712.0"
"ÖGK","Sep.23","18.0","FA für Neurochirurgie","1012.0","588.0","1600.0"
"ÖGK","Sep.23","19.0","FA für Neurologie","4901.0","3627.0","8528.0"
"ÖGK","Sep.23","20.0","FA für Psychiatrie","6613.0","8239.0","14852.0"
"ÖGK","Sep.23","21.0","FA für Plastische Chirurgie","474.0","345.0","819.0"
"ÖGK","Sep.23","22.0","FA für Kinderchirurgie","70.0","193.0","263.0"
"ÖGK","Sep.23","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","666.0","285.0","951.0"
"ÖGK","Sep.23","24.0","FA für Nuklearmedizin","1198.0","2117.0","3315.0"
"ÖGK","Sep.23","26.0","FA für Strahlentherapie - Radioonkologie","16.0","14.0","30.0"
"ÖGK","Sep.23","29.0","FA für Immunologie","10.0","40.0","50.0"
"ÖGK","Sep.23","32.0","FA für Kinder- und Jugendpsychiatrie","321.0","397.0","718.0"
"ÖGK","Sep.23","34.0","FA für medizinische Biologie","","",""
"ÖGK","Sep.23","50.0","FA für medizinische und chemische Labordiagnostik","69.0","83.0","152.0"
"ÖGK","Sep.23","53.0","FA für Pathologie und Histologie","55.0","57.0","112.0"
"ÖGK","Sep.23","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","10.0","16.0","26.0"
"ÖGK","Sep.23","","Gesamt","185272.0","194985.0","380257.0"
"ÖGK","Okt.23","5.0","FA für Haut- und Geschlechtskrankheiten","19212.0","20867.0","40079.0"
"ÖGK","Okt.23","6.0","FA für Frauenheilkunde und Geburtshilfe","40286.0","38663.0","78949.0"
"ÖGK","Okt.23","7.0","FA für Innere Medizin","22135.0","16736.0","38871.0"
"ÖGK","Okt.23","8.0","FA für Kinder- und Jugendheilkunde","14703.0","26783.0","41486.0"
"ÖGK","Okt.23","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","7215.0","7810.0","15025.0"
"ÖGK","Okt.23","10.0","FA für Lungenkrankheiten","767.0","1484.0","2251.0"
"ÖGK","Okt.23","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","959.0","530.0","1489.0"
"ÖGK","Okt.23","12.0","FA für Orthopädie und orthopädische Chirurgie","16359.0","17323.0","33682.0"
"ÖGK","Okt.23","13.0","FA für Physikalische Medizin","842.0","986.0","1828.0"
"ÖGK","Okt.23","14.0","FA für Radiologie","1786.0","891.0","2677.0"
"ÖGK","Okt.23","15.0","FA für Unfallchirurgie","4063.0","3349.0","7412.0"
"ÖGK","Okt.23","16.0","FA für Urologie","5257.0","4255.0","9512.0"
"ÖGK","Okt.23","18.0","FA für Neurochirurgie","943.0","498.0","1441.0"
"ÖGK","Okt.23","19.0","FA für Neurologie","4962.0","3553.0","8515.0"
"ÖGK","Okt.23","20.0","FA für Psychiatrie","7207.0","8977.0","16184.0"
"ÖGK","Okt.23","21.0","FA für Plastische Chirurgie","449.0","425.0","874.0"
"ÖGK","Okt.23","22.0","FA für Kinderchirurgie","81.0","218.0","299.0"
"ÖGK","Okt.23","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","884.0","144.0","1028.0"
"ÖGK","Okt.23","24.0","FA für Nuklearmedizin","1358.0","2095.0","3453.0"
"ÖGK","Okt.23","26.0","FA für Strahlentherapie - Radioonkologie","14.0","12.0","26.0"
"ÖGK","Okt.23","29.0","FA für Immunologie","17.0","45.0","62.0"
"ÖGK","Okt.23","32.0","FA für Kinder- und Jugendpsychiatrie","308.0","471.0","779.0"
"ÖGK","Okt.23","34.0","FA für medizinische Biologie","","",""
"ÖGK","Okt.23","50.0","FA für medizinische und chemische Labordiagnostik","69.0","80.0","149.0"
"ÖGK","Okt.23","53.0","FA für Pathologie und Histologie","45.0","34.0","79.0"
"ÖGK","Okt.23","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","24.0","11.0","35.0"
"ÖGK","Okt.23","","Gesamt","204762.0","205409.0","410171.0"
"ÖGK","Nov.23","5.0","FA für Haut- und Geschlechtskrankheiten","21877.0","20056.0","41933.0"
"ÖGK","Nov.23","6.0","FA für Frauenheilkunde und Geburtshilfe","37321.0","42281.0","79602.0"
"ÖGK","Nov.23","7.0","FA für Innere Medizin","28640.0","17226.0","45866.0"
"ÖGK","Nov.23","8.0","FA für Kinder- und Jugendheilkunde","10055.0","29327.0","39382.0"
"ÖGK","Nov.23","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","5116.0","8041.0","13157.0"
"ÖGK","Nov.23","10.0","FA für Lungenkrankheiten","995.0","1622.0","2617.0"
"ÖGK","Nov.23","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","2249.0","597.0","2846.0"
"ÖGK","Nov.23","12.0","FA für Orthopädie und orthopädische Chirurgie","22196.0","17145.0","39341.0"
"ÖGK","Nov.23","13.0","FA für Physikalische Medizin","1109.0","961.0","2070.0"
"ÖGK","Nov.23","14.0","FA für Radiologie","2753.0","1094.0","3847.0"
"ÖGK","Nov.23","15.0","FA für Unfallchirurgie","4955.0","3780.0","8735.0"
"ÖGK","Nov.23","16.0","FA für Urologie","7069.0","4669.0","11738.0"
"ÖGK","Nov.23","18.0","FA für Neurochirurgie","1287.0","612.0","1899.0"
"ÖGK","Nov.23","19.0","FA für Neurologie","6436.0","3463.0","9899.0"
"ÖGK","Nov.23","20.0","FA für Psychiatrie","9485.0","7907.0","17392.0"
"ÖGK","Nov.23","21.0","FA für Plastische Chirurgie","580.0","444.0","1024.0"
"ÖGK","Nov.23","22.0","FA für Kinderchirurgie","97.0","185.0","282.0"
"ÖGK","Nov.23","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","983.0","216.0","1199.0"
"ÖGK","Nov.23","24.0","FA für Nuklearmedizin","1510.0","1927.0","3437.0"
"ÖGK","Nov.23","26.0","FA für Strahlentherapie - Radioonkologie","17.0","8.0","25.0"
"ÖGK","Nov.23","29.0","FA für Immunologie","12.0","38.0","50.0"
