"ÖGK-LS","Monat.Jahr","FG-Code","Fachrichtung","postal","online","Gesamt"
"ÖGK","Jun.23","","Gesamt","69997","25631","95628"
"ÖGK","Jul.23","63.0","Physiotherapie","35780","21045","56825"
"ÖGK","Jul.23","66.0","Logopäde","1949","1955","3904"
"ÖGK","Jul.23","75.0","Ergotherapeut","1821","1765","3586"
"ÖGK","Jul.23","","Gesamt","39550","24765","64315"
"ÖGK","Aug.23","63.0","Physiotherapie","37349","20558","57907"
"ÖGK","Aug.23","66.0","Logopäde","2265","2175","4440"
"ÖGK","Aug.23","75.0","Ergotherapeut","1904","1782","3686"
"ÖGK","Aug.23","","Gesamt","41518","24515","66033"
"ÖGK","Sep.23","63.0","Physiotherapie","35702","29476","65178"
"ÖGK","Sep.23","66.0","Logopäde","2204","2110","4314"
"ÖGK","Sep.23","75.0","Ergotherapeut","2230","1937","4167"
"ÖGK","Sep.23","","Gesamt","40136","33523","73659"
"ÖGK","Okt.23","63.0","Physiotherapie","37276","21653","58929"
"ÖGK","Okt.23","66.0","Logopäde","2019","2007","4026"
"ÖGK","Okt.23","75.0","Ergotherapeut","2523","1652","4175"
"ÖGK","Okt.23","","Gesamt","41818","25312","67130"
"ÖGK","Nov.23","63.0","Physiotherapie","39705","22835","62540"
"ÖGK","Nov.23","66.0","Logopäde","2075","4356","6431"
"ÖGK","Nov.23","75.0","Ergotherapeut","2246","1694","3940"
"ÖGK","Nov.23","","Gesamt","44026","28885","72911"
"ÖGK","Dez.23","63.0","Physiotherapie","34137","17639","51776"
"ÖGK","Dez.23","66.0","Logopäde","1801","1509","3310"
"ÖGK","Dez.23","75.0","Ergotherapeut","1776","1149","2925"
"ÖGK","Dez.23","","Gesamt","37714","20297","58011"
"ÖGK-B","Jän.21","63.0","Physiotherapie","854","223","1077"
"ÖGK-B","Jän.21","66.0","Logopäde","39","7","46"
"ÖGK-B","Jän.21","75.0","Ergotherapeut","27","9","36"
"ÖGK-B","Jän.21","","Gesamt","920","239","1159"
"ÖGK-B","Feb.21","63.0","Physiotherapie","1276","107","1383"
"ÖGK-B","Feb.21","66.0","Logopäde","62","11","73"
"ÖGK-B","Feb.21","75.0","Ergotherapeut","42","8","50"
"ÖGK-B","Feb.21","","Gesamt","1380","126","1506"
"ÖGK-B","Mär.21","63.0","Physiotherapie","1552","183","1735"
"ÖGK-B","Mär.21","66.0","Logopäde","79","10","89"
"ÖGK-B","Mär.21","75.0","Ergotherapeut","71","12","83"
"ÖGK-B","Mär.21","","Gesamt","1702","205","1907"
"ÖGK-B","Apr.21","63.0","Physiotherapie","1190","194","1384"
"ÖGK-B","Apr.21","66.0","Logopäde","59","10","69"
"ÖGK-B","Apr.21","75.0","Ergotherapeut","37","8","45"
"ÖGK-B","Apr.21","","Gesamt","1286","212","1498"
"ÖGK-B","Mai.21","63.0","Physiotherapie","1013","137","1150"
"ÖGK-B","Mai.21","66.0","Logopäde","45","11","56"
"ÖGK-B","Mai.21","75.0","Ergotherapeut","27","6","33"
"ÖGK-B","Mai.21","","Gesamt","1085","154","1239"
"ÖGK-B","Jun.21","63.0","Physiotherapie","874","127","1001"
"ÖGK-B","Jun.21","66.0","Logopäde","38","9","47"
"ÖGK-B","Jun.21","75.0","Ergotherapeut","40","5","45"
"ÖGK-B","Jun.21","","Gesamt","952","141","1093"
"ÖGK-B","Jul.21","63.0","Physiotherapie","865","196","1061"
"ÖGK-B","Jul.21","66.0","Logopäde","34","8","42"
"ÖGK-B","Jul.21","75.0","Ergotherapeut","48","19","67"
"ÖGK-B","Jul.21","","Gesamt","947","223","1170"
"ÖGK-B","Aug.21","63.0","Physiotherapie","518","48","566"
"ÖGK-B","Aug.21","66.0","Logopäde","29","1","30"
"ÖGK-B","Aug.21","75.0","Ergotherapeut","16","2","18"
"ÖGK-B","Aug.21","","Gesamt","563","51","614"
"ÖGK-B","Sep.21","63.0","Physiotherapie","935","212","1147"
"ÖGK-B","Sep.21","66.0","Logopäde","60","15","75"
"ÖGK-B","Sep.21","75.0","Ergotherapeut","49","9","58"
"ÖGK-B","Sep.21","","Gesamt","1044","236","1280"
"ÖGK-B","Okt.21","63.0","Physiotherapie","1109","250","1359"
"ÖGK-B","Okt.21","66.0","Logopäde","47","16","63"
"ÖGK-B","Okt.21","75.0","Ergotherapeut","46","12","58"
"ÖGK-B","Okt.21","","Gesamt","1202","278","1480"
"ÖGK-B","Nov.21","63.0","Physiotherapie","473","158","631"
"ÖGK-B","Nov.21","66.0","Logopäde","24","10","34"
"ÖGK-B","Nov.21","75.0","Ergotherapeut","9","5","14"
"ÖGK-B","Nov.21","","Gesamt","506","173","679"
"ÖGK-B","Dez.21","63.0","Physiotherapie","1165","212","1377"
"ÖGK-B","Dez.21","66.0","Logopäde","64","13","77"
"ÖGK-B","Dez.21","75.0","Ergotherapeut","40","8","48"
"ÖGK-B","Dez.21","","Gesamt","1269","233","1502"
"ÖGK-B","Jän.22","63.0","Physiotherapie","793","171","964"
"ÖGK-B","Jän.22","66.0","Logopäde","37","7","44"
"ÖGK-B","Jän.22","75.0","Ergotherapeut","32","6","38"
"ÖGK-B","Jän.22","","Gesamt","862","184","1046"
"ÖGK-B","Feb.22","63.0","Physiotherapie","591","160","751"
"ÖGK-B","Feb.22","66.0","Logopäde","27","13","40"
"ÖGK-B","Feb.22","75.0","Ergotherapeut","27","8","35"
"ÖGK-B","Feb.22","","Gesamt","645","181","826"
"ÖGK-B","Mär.22","63.0","Physiotherapie","1247","197","1444"
"ÖGK-B","Mär.22","66.0","Logopäde","44","4","48"
"ÖGK-B","Mär.22","75.0","Ergotherapeut","37","8","45"
"ÖGK-B","Mär.22","","Gesamt","1328","209","1537"
"ÖGK-B","Apr.22","63.0","Physiotherapie","777","106","883"
"ÖGK-B","Apr.22","66.0","Logopäde","30","10","40"
"ÖGK-B","Apr.22","75.0","Ergotherapeut","19","6","25"
"ÖGK-B","Apr.22","","Gesamt","826","122","948"
"ÖGK-B","Mai.22","63.0","Physiotherapie","518","169","687"
"ÖGK-B","Mai.22","66.0","Logopäde","28","6","34"
"ÖGK-B","Mai.22","75.0","Ergotherapeut","35","2","37"
"ÖGK-B","Mai.22","","Gesamt","581","177","758"
"ÖGK-B","Jun.22","63.0","Physiotherapie","918","276","1194"
"ÖGK-B","Jun.22","66.0","Logopäde","57","44","101"
"ÖGK-B","Jun.22","75.0","Ergotherapeut","43","35","78"
"ÖGK-B","Jun.22","","Gesamt","1018","355","1373"
"ÖGK-B","Jul.22","63.0","Physiotherapie","1911","290","2201"
"ÖGK-B","Jul.22","66.0","Logopäde","128","26","154"
"ÖGK-B","Jul.22","75.0","Ergotherapeut","78","18","96"
"ÖGK-B","Jul.22","","Gesamt","2117","334","2451"
"ÖGK-B","Aug.22","63.0","Physiotherapie","1087","374","1461"
"ÖGK-B","Aug.22","66.0","Logopäde","70","15","85"
"ÖGK-B","Aug.22","75.0","Ergotherapeut","52","13","65"
"ÖGK-B","Aug.22","","Gesamt","1209","402","1611"
"ÖGK-B","Sep.22","63.0","Physiotherapie","1470","352","1822"
"ÖGK-B","Sep.22","66.0","Logopäde","89","30","119"
"ÖGK-B","Sep.22","75.0","Ergotherapeut","56","12","68"
"ÖGK-B","Sep.22","","Gesamt","1615","394","2009"
"ÖGK-B","Okt.22","63.0","Physiotherapie","863","235","1098"
"ÖGK-B","Okt.22","66.0","Logopäde","79","26","105"
"ÖGK-B","Okt.22","75.0","Ergotherapeut","28","8","36"
"ÖGK-B","Okt.22","","Gesamt","970","269","1239"
"ÖGK-B","Nov.22","63.0","Physiotherapie","1083","285","1368"
"ÖGK-B","Nov.22","66.0","Logopäde","85","41","126"
"ÖGK-B","Nov.22","75.0","Ergotherapeut","37","17","54"
"ÖGK-B","Nov.22","","Gesamt","1205","343","1548"
"ÖGK-B","Dez.22","63.0","Physiotherapie","983","220","1203"
"ÖGK-B","Dez.22","66.0","Logopäde","61","27","88"
"ÖGK-B","Dez.22","75.0","Ergotherapeut","43","15","58"
"ÖGK-B","Dez.22","","Gesamt","1087","262","1349"
"ÖGK-B","Jän.23","63.0","Physiotherapie","1071","295","1366"
"ÖGK-B","Jän.23","66.0","Logopäde","52","32","84"
"ÖGK-B","Jän.23","75.0","Ergotherapeut","31","16","47"
"ÖGK-B","Jän.23","","Gesamt","1154","343","1497"
"ÖGK-B","Feb.23","63.0","Physiotherapie","579","186","765"
"ÖGK-B","Feb.23","66.0","Logopäde","48","14","62"
"ÖGK-B","Feb.23","75.0","Ergotherapeut","26","14","40"
"ÖGK-B","Feb.23","","Gesamt","653","214","867"
"ÖGK-B","Mär.23","63.0","Physiotherapie","1128","322","1450"
"ÖGK-B","Mär.23","66.0","Logopäde","87","21","108"
"ÖGK-B","Mär.23","75.0","Ergotherapeut","42","16","16"
"ÖGK-B","Mär.23","","Gesamt","1257","359","1574"
"ÖGK-B","Apr.23","63.0","Physiotherapie","614","201","815"
"ÖGK-B","Apr.23","66.0","Logopäde","53","18","71"
"ÖGK-B","Apr.23","75.0","Ergotherapeut","33","13","46"
"ÖGK-B","Apr.23","","Gesamt","700","232","932"
"ÖGK-B","Mai.23","63.0","Physiotherapie","824","277","1101"
"ÖGK-B","Mai.23","66.0","Logopäde","40","18","58"
"ÖGK-B","Mai.23","75.0","Ergotherapeut","33","11","44"
"ÖGK-B","Mai.23","","Gesamt","897","306","1203"
"ÖGK-B","Jun.23","63.0","Physiotherapie","1683","683","2366"
"ÖGK-B","Jun.23","66.0","Logopäde","98","68","166"
"ÖGK-B","Jun.23","75.0","Ergotherapeut","80","38","118"
"ÖGK-B","Jun.23","","Gesamt","1861","789","2650"
"ÖGK-B","Jul.23","63.0","Physiotherapie","593","297","890"
"ÖGK-B","Jul.23","66.0","Logopäde","60","16","76"
"ÖGK-B","Jul.23","75.0","Ergotherapeut","28","26","54"
"ÖGK-B","Jul.23","","Gesamt","681","339","1020"
"ÖGK-B","Aug.23","63.0","Physiotherapie","1378","336","1714"
"ÖGK-B","Aug.23","66.0","Logopäde","68","39","107"
"ÖGK-B","Aug.23","75.0","Ergotherapeut","70","23","93"
"ÖGK-B","Aug.23","","Gesamt","1516","398","1914"
"ÖGK-B","Sep.23","63.0","Physiotherapie","1350","311","1661"
"ÖGK-B","Sep.23","66.0","Logopäde","86","14","100"
"ÖGK-B","Sep.23","75.0","Ergotherapeut","64","11","75"
"ÖGK-B","Sep.23","","Gesamt","1500","336","1836"
"ÖGK-B","Okt.23","63.0","Physiotherapie","1831","454","2285"
"ÖGK-B","Okt.23","66.0","Logopäde","90","56","146"
"ÖGK-B","Okt.23","75.0","Ergotherapeut","94","37","131"
"ÖGK-B","Okt.23","","Gesamt","2015","547","2562"
"ÖGK-B","Nov.23","63.0","Physiotherapie","1235","269","1504"
"ÖGK-B","Nov.23","66.0","Logopäde","68","46","114"
"ÖGK-B","Nov.23","75.0","Ergotherapeut","46","31","77"
"ÖGK-B","Nov.23","","Gesamt","1349","346","1695"
"ÖGK-B","Dez.23","63.0","Physiotherapie","898","257","1155"
"ÖGK-B","Dez.23","66.0","Logopäde","43","43","86"
"ÖGK-B","Dez.23","75.0","Ergotherapeut","49","8","57"
"ÖGK-B","Dez.23","","Gesamt","990","308","1298"
"ÖGK-K","Jän.21","63.0","Physiotherapie","1815","632","2447"
"ÖGK-K","Jän.21","66.0","Logopäde","49","39","88"
"ÖGK-K","Jän.21","75.0","Ergotherapeut","117","60","177"
"ÖGK-K","Jän.21","","Gesamt","1981","731","2712"
"ÖGK-K","Feb.21","63.0","Physiotherapie","1907","604","2511"
"ÖGK-K","Feb.21","66.0","Logopäde","91","44","135"
"ÖGK-K","Feb.21","75.0","Ergotherapeut","158","54","212"
"ÖGK-K","Feb.21","","Gesamt","2156","702","2858"
"ÖGK-K","Mär.21","63.0","Physiotherapie","2269","815","3084"
"ÖGK-K","Mär.21","66.0","Logopäde","91","53","144"
"ÖGK-K","Mär.21","75.0","Ergotherapeut","150","76","226"
"ÖGK-K","Mär.21","","Gesamt","2510","944","3454"
"ÖGK-K","Apr.21","63.0","Physiotherapie","2307","730","3037"
"ÖGK-K","Apr.21","66.0","Logopäde","84","37","121"
"ÖGK-K","Apr.21","75.0","Ergotherapeut","181","54","235"
"ÖGK-K","Apr.21","","Gesamt","2572","821","3393"
"ÖGK-K","Mai.21","63.0","Physiotherapie","1708","819","2527"
"ÖGK-K","Mai.21","66.0","Logopäde","66","31","97"
"ÖGK-K","Mai.21","75.0","Ergotherapeut","93","33","126"
"ÖGK-K","Mai.21","","Gesamt","1867","883","2750"
"ÖGK-K","Jun.21","63.0","Physiotherapie","2203","777","2980"
"ÖGK-K","Jun.21","66.0","Logopäde","91","38","129"
"ÖGK-K","Jun.21","75.0","Ergotherapeut","88","17","105"
"ÖGK-K","Jun.21","","Gesamt","2382","832","3214"
"ÖGK-K","Jul.21","63.0","Physiotherapie","2139","807","2946"
"ÖGK-K","Jul.21","66.0","Logopäde","88","47","135"
"ÖGK-K","Jul.21","75.0","Ergotherapeut","148","101","249"
"ÖGK-K","Jul.21","","Gesamt","2375","955","3330"
"ÖGK-K","Aug.21","63.0","Physiotherapie","1791","757","2548"
"ÖGK-K","Aug.21","66.0","Logopäde","70","44","114"
"ÖGK-K","Aug.21","75.0","Ergotherapeut","184","47","231"
"ÖGK-K","Aug.21","","Gesamt","2045","848","2893"
"ÖGK-K","Sep.21","63.0","Physiotherapie","1703","752","2455"
"ÖGK-K","Sep.21","66.0","Logopäde","53","43","96"
"ÖGK-K","Sep.21","75.0","Ergotherapeut","128","34","162"
"ÖGK-K","Sep.21","","Gesamt","1884","829","2713"
"ÖGK-K","Okt.21","63.0","Physiotherapie","1879","794","2673"
"ÖGK-K","Okt.21","66.0","Logopäde","68","32","100"
"ÖGK-K","Okt.21","75.0","Ergotherapeut","103","46","149"
"ÖGK-K","Okt.21","","Gesamt","2050","872","2922"
"ÖGK-K","Nov.21","63.0","Physiotherapie","1847","865","2712"
"ÖGK-K","Nov.21","66.0","Logopäde","83","38","121"
"ÖGK-K","Nov.21","75.0","Ergotherapeut","129","43","172"
"ÖGK-K","Nov.21","","Gesamt","2059","946","3005"
"ÖGK-K","Dez.21","63.0","Physiotherapie","1162","945","2107"
"ÖGK-K","Dez.21","66.0","Logopäde","45","63","108"
"ÖGK-K","Dez.21","75.0","Ergotherapeut","68","62","130"
"ÖGK-K","Dez.21","","Gesamt","1275","1070","2345"
"ÖGK-K","Jän.22","63.0","Physiotherapie","1035","808","1843"
"ÖGK-K","Jän.22","66.0","Logopäde","30","47","77"
"ÖGK-K","Jän.22","75.0","Ergotherapeut","58","65","123"
"ÖGK-K","Jän.22","","Gesamt","1123","920","2043"
"ÖGK-K","Feb.22","63.0","Physiotherapie","1035","430","1465"
"ÖGK-K","Feb.22","66.0","Logopäde","29","29","58"
"ÖGK-K","Feb.22","75.0","Ergotherapeut","78","56","134"
"ÖGK-K","Feb.22","","Gesamt","1142","515","1657"
"ÖGK-K","Mär.22","63.0","Physiotherapie","1248","580","1828"
"ÖGK-K","Mär.22","66.0","Logopäde","41","33","74"
"ÖGK-K","Mär.22","75.0","Ergotherapeut","92","51","143"
"ÖGK-K","Mär.22","","Gesamt","1381","664","2045"
"ÖGK-K","Apr.22","63.0","Physiotherapie","2554","1646","4200"
"ÖGK-K","Apr.22","66.0","Logopäde","95","116","211"
"ÖGK-K","Apr.22","75.0","Ergotherapeut","135","61","196"
"ÖGK-K","Apr.22","","Gesamt","2784","1823","4607"
"ÖGK-K","Mai.22","63.0","Physiotherapie","2148","1076","3224"
"ÖGK-K","Mai.22","66.0","Logopäde","62","72","134"
"ÖGK-K","Mai.22","75.0","Ergotherapeut","113","82","195"
"ÖGK-K","Mai.22","","Gesamt","2323","1230","3553"
"ÖGK-K","Jun.22","63.0","Physiotherapie","2025","997","3022"
"ÖGK-K","Jun.22","66.0","Logopäde","90","48","138"
"ÖGK-K","Jun.22","75.0","Ergotherapeut","123","64","187"
"ÖGK-K","Jun.22","","Gesamt","2238","1109","3347"
"ÖGK-K","Jul.22","63.0","Physiotherapie","2635","916","3551"
"ÖGK-K","Jul.22","66.0","Logopäde","76","55","131"
"ÖGK-K","Jul.22","75.0","Ergotherapeut","132","67","199"
"ÖGK-K","Jul.22","","Gesamt","2843","1038","3881"
"ÖGK-K","Aug.22","63.0","Physiotherapie","1727","548","2275"
"ÖGK-K","Aug.22","66.0","Logopäde","56","31","87"
"ÖGK-K","Aug.22","75.0","Ergotherapeut","78","35","113"
"ÖGK-K","Aug.22","","Gesamt","1861","614","2475"
"ÖGK-K","Sep.22","63.0","Physiotherapie","1525","1025","2550"
"ÖGK-K","Sep.22","66.0","Logopäde","54","47","101"
"ÖGK-K","Sep.22","75.0","Ergotherapeut","62","62","124"
"ÖGK-K","Sep.22","","Gesamt","1641","1134","2775"
"ÖGK-K","Okt.22","63.0","Physiotherapie","3049","645","3694"
"ÖGK-K","Okt.22","66.0","Logopäde","88","47","135"
"ÖGK-K","Okt.22","75.0","Ergotherapeut","134","74","208"
"ÖGK-K","Okt.22","","Gesamt","3271","766","4037"
"ÖGK-K","Nov.22","63.0","Physiotherapie","2377","682","3059"
"ÖGK-K","Nov.22","66.0","Logopäde","105","46","151"
"ÖGK-K","Nov.22","75.0","Ergotherapeut","213","53","266"
"ÖGK-K","Nov.22","","Gesamt","2695","781","3476"
"ÖGK-K","Dez.22","63.0","Physiotherapie","2010","457","2467"
"ÖGK-K","Dez.22","66.0","Logopäde","53","24","77"
"ÖGK-K","Dez.22","75.0","Ergotherapeut","82","34","116"
"ÖGK-K","Dez.22","","Gesamt","2145","515","2660"
"ÖGK-K","Jän.23","63.0","Physiotherapie","1184","816","2000"
"ÖGK-K","Jän.23","66.0","Logopäde","40","133","173"
"ÖGK-K","Jän.23","75.0","Ergotherapeut","96","139","235"
"ÖGK-K","Jän.23","","Gesamt","1320","1088","2408"
"ÖGK-K","Feb.23","63.0","Physiotherapie","1696","871","2567"
"ÖGK-K","Feb.23","66.0","Logopäde","113","13","126"
"ÖGK-K","Feb.23","75.0","Ergotherapeut","191","16","207"
"ÖGK-K","Feb.23","","Gesamt","2000","900","2900"
"ÖGK-K","Mär.23","63.0","Physiotherapie","2530","773","3303"
"ÖGK-K","Mär.23","66.0","Logopäde","135","2","137"
"ÖGK-K","Mär.23","75.0","Ergotherapeut","277","65","65"
"ÖGK-K","Mär.23","","Gesamt","2942","840","3505"
"ÖGK-K","Apr.23","63.0","Physiotherapie","2069","617","2686"
"ÖGK-K","Apr.23","66.0","Logopäde","110","27","137"
"ÖGK-K","Apr.23","75.0","Ergotherapeut","119","55","174"
"ÖGK-K","Apr.23","","Gesamt","2298","699","2997"
"ÖGK-K","Mai.23","63.0","Physiotherapie","2475","845","3320"
"ÖGK-K","Mai.23","66.0","Logopäde","93","33","126"
"ÖGK-K","Mai.23","75.0","Ergotherapeut","125","68","193"
"ÖGK-K","Mai.23","","Gesamt","2693","946","3639"
"ÖGK-K","Jun.23","63.0","Physiotherapie","2787","1427","4214"
"ÖGK-K","Jun.23","66.0","Logopäde","84","71","155"
"ÖGK-K","Jun.23","75.0","Ergotherapeut","134","78","212"
"ÖGK-K","Jun.23","","Gesamt","3005","1576","4581"
"ÖGK-K","Jul.23","63.0","Physiotherapie","2294","1237","3531"
"ÖGK-K","Jul.23","66.0","Logopäde","45","105","150"
"ÖGK-K","Jul.23","75.0","Ergotherapeut","94","174","268"
"ÖGK-K","Jul.23","","Gesamt","2433","1516","3949"
"ÖGK-K","Aug.23","63.0","Physiotherapie","2458","1193","3651"
"ÖGK-K","Aug.23","66.0","Logopäde","67","75","142"
"ÖGK-K","Aug.23","75.0","Ergotherapeut","74","58","132"
"ÖGK-K","Aug.23","","Gesamt","2599","1326","3925"
