"ÖGK-LS","Monat.Jahr","FG-Code","Fachrichtung","postal","online","Gesamt"
"ÖGK","Mär.23","20.0","FA für Psychiatrie","8944.0","8540.0","17484.0"
"ÖGK","Mär.23","21.0","FA für Plastische Chirurgie","430.0","436.0","866.0"
"ÖGK","Mär.23","22.0","FA für Kinderchirurgie","89.0","210.0","299.0"
"ÖGK","Mär.23","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","937.0","489.0","1426.0"
"ÖGK","Mär.23","24.0","FA für Nuklearmedizin","1396.0","2026.0","3422.0"
"ÖGK","Mär.23","26.0","FA für Strahlentherapie - Radioonkologie","31.0","17.0","48.0"
"ÖGK","Mär.23","29.0","FA für Immunologie","2.0","33.0","35.0"
"ÖGK","Mär.23","32.0","FA für Kinder- und Jugendpsychiatrie","368.0","505.0","873.0"
"ÖGK","Mär.23","34.0","FA für medizinische Biologie","","",""
"ÖGK","Mär.23","50.0","FA für medizinische und chemische Labordiagnostik","85.0","106.0","191.0"
"ÖGK","Mär.23","53.0","FA für Pathologie und Histologie","61.0","54.0","115.0"
"ÖGK","Mär.23","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","14.0","18.0","32.0"
"ÖGK","Mär.23","","Gesamt","209056.0","204975.0","414031.0"
"ÖGK","Apr.23","5.0","FA für Haut- und Geschlechtskrankheiten","16976.0","15852.0","32828.0"
"ÖGK","Apr.23","6.0","FA für Frauenheilkunde und Geburtshilfe","29603.0","28861.0","58464.0"
"ÖGK","Apr.23","7.0","FA für Innere Medizin","19030.0","13492.0","32522.0"
"ÖGK","Apr.23","8.0","FA für Kinder- und Jugendheilkunde","10696.0","24559.0","35255.0"
"ÖGK","Apr.23","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","5624.0","5713.0","11337.0"
"ÖGK","Apr.23","10.0","FA für Lungenkrankheiten","780.0","1315.0","2095.0"
"ÖGK","Apr.23","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","1031.0","531.0","1562.0"
"ÖGK","Apr.23","12.0","FA für Orthopädie und orthopädische Chirurgie","16854.0","12558.0","29412.0"
"ÖGK","Apr.23","13.0","FA für Physikalische Medizin","915.0","967.0","1882.0"
"ÖGK","Apr.23","14.0","FA für Radiologie","1902.0","945.0","2847.0"
"ÖGK","Apr.23","15.0","FA für Unfallchirurgie","3735.0","3343.0","7078.0"
"ÖGK","Apr.23","16.0","FA für Urologie","4702.0","3417.0","8119.0"
"ÖGK","Apr.23","18.0","FA für Neurochirurgie","913.0","506.0","1419.0"
"ÖGK","Apr.23","19.0","FA für Neurologie","4228.0","2506.0","6734.0"
"ÖGK","Apr.23","20.0","FA für Psychiatrie","7441.0","6851.0","14292.0"
"ÖGK","Apr.23","21.0","FA für Plastische Chirurgie","431.0","427.0","858.0"
"ÖGK","Apr.23","22.0","FA für Kinderchirurgie","87.0","185.0","272.0"
"ÖGK","Apr.23","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","915.0","422.0","1337.0"
"ÖGK","Apr.23","24.0","FA für Nuklearmedizin","1256.0","1805.0","3061.0"
"ÖGK","Apr.23","26.0","FA für Strahlentherapie - Radioonkologie","16.0","10.0","26.0"
"ÖGK","Apr.23","29.0","FA für Immunologie","12.0","10.0","22.0"
"ÖGK","Apr.23","32.0","FA für Kinder- und Jugendpsychiatrie","321.0","399.0","720.0"
"ÖGK","Apr.23","34.0","FA für medizinische Biologie","1.0","","1.0"
"ÖGK","Apr.23","50.0","FA für medizinische und chemische Labordiagnostik","89.0","64.0","153.0"
"ÖGK","Apr.23","53.0","FA für Pathologie und Histologie","59.0","35.0","94.0"
"ÖGK","Apr.23","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","11.0","6.0","17.0"
"ÖGK","Apr.23","","Gesamt","169311.0","167674.0","336985.0"
"ÖGK","Mai.23","5.0","FA für Haut- und Geschlechtskrankheiten","18141.0","14922.0","33063.0"
"ÖGK","Mai.23","6.0","FA für Frauenheilkunde und Geburtshilfe","31385.0","29086.0","60471.0"
"ÖGK","Mai.23","7.0","FA für Innere Medizin","18605.0","13169.0","31774.0"
"ÖGK","Mai.23","8.0","FA für Kinder- und Jugendheilkunde","11959.0","23427.0","35386.0"
"ÖGK","Mai.23","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","5393.0","5959.0","11352.0"
"ÖGK","Mai.23","10.0","FA für Lungenkrankheiten","979.0","1219.0","2198.0"
"ÖGK","Mai.23","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","876.0","494.0","1370.0"
"ÖGK","Mai.23","12.0","FA für Orthopädie und orthopädische Chirurgie","16718.0","12006.0","28724.0"
"ÖGK","Mai.23","13.0","FA für Physikalische Medizin","922.0","811.0","1733.0"
"ÖGK","Mai.23","14.0","FA für Radiologie","1811.0","947.0","2758.0"
"ÖGK","Mai.23","15.0","FA für Unfallchirurgie","3680.0","3067.0","6747.0"
"ÖGK","Mai.23","16.0","FA für Urologie","6112.0","3517.0","9629.0"
"ÖGK","Mai.23","18.0","FA für Neurochirurgie","852.0","517.0","1369.0"
"ÖGK","Mai.23","19.0","FA für Neurologie","4915.0","2297.0","7212.0"
"ÖGK","Mai.23","20.0","FA für Psychiatrie","7297.0","6621.0","13918.0"
"ÖGK","Mai.23","21.0","FA für Plastische Chirurgie","441.0","408.0","849.0"
"ÖGK","Mai.23","22.0","FA für Kinderchirurgie","48.0","180.0","228.0"
"ÖGK","Mai.23","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","759.0","447.0","1206.0"
"ÖGK","Mai.23","24.0","FA für Nuklearmedizin","1480.0","1630.0","3110.0"
"ÖGK","Mai.23","26.0","FA für Strahlentherapie - Radioonkologie","12.0","8.0","20.0"
"ÖGK","Mai.23","29.0","FA für Immunologie","30.0","25.0","55.0"
"ÖGK","Mai.23","32.0","FA für Kinder- und Jugendpsychiatrie","328.0","289.0","617.0"
"ÖGK","Mai.23","34.0","FA für medizinische Biologie","","",""
"ÖGK","Mai.23","50.0","FA für medizinische und chemische Labordiagnostik","87.0","69.0","156.0"
"ÖGK","Mai.23","53.0","FA für Pathologie und Histologie","45.0","26.0","71.0"
"ÖGK","Mai.23","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","13.0","14.0","27.0"
"ÖGK","Mai.23","","Gesamt","178491.0","162901.0","341392.0"
"ÖGK","Jun.23","5.0","FA für Haut- und Geschlechtskrankheiten","20139.0","16808.0","36947.0"
"ÖGK","Jun.23","6.0","FA für Frauenheilkunde und Geburtshilfe","32210.0","35299.0","67509.0"
"ÖGK","Jun.23","7.0","FA für Innere Medizin","22405.0","14868.0","37273.0"
"ÖGK","Jun.23","8.0","FA für Kinder- und Jugendheilkunde","12582.0","24804.0","37386.0"
"ÖGK","Jun.23","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","7104.0","6436.0","13540.0"
"ÖGK","Jun.23","10.0","FA für Lungenkrankheiten","1003.0","1562.0","2565.0"
"ÖGK","Jun.23","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","958.0","445.0","1403.0"
"ÖGK","Jun.23","12.0","FA für Orthopädie und orthopädische Chirurgie","19709.0","13566.0","33275.0"
"ÖGK","Jun.23","13.0","FA für Physikalische Medizin","1108.0","934.0","2042.0"
"ÖGK","Jun.23","14.0","FA für Radiologie","2021.0","979.0","3000.0"
"ÖGK","Jun.23","15.0","FA für Unfallchirurgie","4063.0","3100.0","7163.0"
"ÖGK","Jun.23","16.0","FA für Urologie","6403.0","3980.0","10383.0"
"ÖGK","Jun.23","18.0","FA für Neurochirurgie","1006.0","516.0","1522.0"
"ÖGK","Jun.23","19.0","FA für Neurologie","5527.0","2864.0","8391.0"
"ÖGK","Jun.23","20.0","FA für Psychiatrie","8316.0","7219.0","15535.0"
"ÖGK","Jun.23","21.0","FA für Plastische Chirurgie","543.0","402.0","945.0"
"ÖGK","Jun.23","22.0","FA für Kinderchirurgie","72.0","165.0","237.0"
"ÖGK","Jun.23","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","751.0","384.0","1135.0"
"ÖGK","Jun.23","24.0","FA für Nuklearmedizin","1739.0","1743.0","3482.0"
"ÖGK","Jun.23","26.0","FA für Strahlentherapie - Radioonkologie","20.0","10.0","30.0"
"ÖGK","Jun.23","29.0","FA für Immunologie","16.0","18.0","34.0"
"ÖGK","Jun.23","32.0","FA für Kinder- und Jugendpsychiatrie","491.0","401.0","892.0"
"ÖGK","Jun.23","34.0","FA für medizinische Biologie","","1.0","1.0"
"ÖGK","Jun.23","50.0","FA für medizinische und chemische Labordiagnostik","112.0","56.0","168.0"
"ÖGK","Jun.23","53.0","FA für Pathologie und Histologie","65.0","35.0","100.0"
"ÖGK","Jun.23","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","12.0","9.0","21.0"
"ÖGK","Jun.23","","Gesamt","203778.0","180991.0","384769.0"
"ÖGK","Jul.23","5.0","FA für Haut- und Geschlechtskrankheiten","21828.0","16986.0","38814.0"
"ÖGK","Jul.23","6.0","FA für Frauenheilkunde und Geburtshilfe","36556.0","30899.0","67455.0"
"ÖGK","Jul.23","7.0","FA für Innere Medizin","22011.0","13585.0","35596.0"
"ÖGK","Jul.23","8.0","FA für Kinder- und Jugendheilkunde","12702.0","24970.0","37672.0"
"ÖGK","Jul.23","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","7173.0","6239.0","13412.0"
"ÖGK","Jul.23","10.0","FA für Lungenkrankheiten","1190.0","1272.0","2462.0"
"ÖGK","Jul.23","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","1114.0","451.0","1565.0"
"ÖGK","Jul.23","12.0","FA für Orthopädie und orthopädische Chirurgie","21612.0","14524.0","36136.0"
"ÖGK","Jul.23","13.0","FA für Physikalische Medizin","1237.0","1037.0","2274.0"
"ÖGK","Jul.23","14.0","FA für Radiologie","1886.0","1007.0","2893.0"
"ÖGK","Jul.23","15.0","FA für Unfallchirurgie","4263.0","3260.0","7523.0"
"ÖGK","Jul.23","16.0","FA für Urologie","6594.0","3767.0","10361.0"
"ÖGK","Jul.23","18.0","FA für Neurochirurgie","1106.0","552.0","1658.0"
"ÖGK","Jul.23","19.0","FA für Neurologie","5082.0","2596.0","7678.0"
"ÖGK","Jul.23","20.0","FA für Psychiatrie","7936.0","7172.0","15108.0"
"ÖGK","Jul.23","21.0","FA für Plastische Chirurgie","458.0","390.0","848.0"
"ÖGK","Jul.23","22.0","FA für Kinderchirurgie","76.0","188.0","264.0"
"ÖGK","Jul.23","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","1041.0","396.0","1437.0"
"ÖGK","Jul.23","24.0","FA für Nuklearmedizin","1726.0","1460.0","3186.0"
"ÖGK","Jul.23","26.0","FA für Strahlentherapie - Radioonkologie","6.0","9.0","15.0"
"ÖGK","Jul.23","29.0","FA für Immunologie","19.0","29.0","48.0"
"ÖGK","Jul.23","32.0","FA für Kinder- und Jugendpsychiatrie","261.0","383.0","644.0"
"ÖGK","Jul.23","34.0","FA für medizinische Biologie","","",""
"ÖGK","Jul.23","50.0","FA für medizinische und chemische Labordiagnostik","108.0","59.0","167.0"
"ÖGK","Jul.23","53.0","FA für Pathologie und Histologie","56.0","25.0","81.0"
"ÖGK","Jul.23","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","13.0","8.0","21.0"
"ÖGK","Jul.23","","Gesamt","207709.0","175228.0","382937.0"
"ÖGK","Aug.23","5.0","FA für Haut- und Geschlechtskrankheiten","22351.0","17047.0","39398.0"
"ÖGK","Aug.23","6.0","FA für Frauenheilkunde und Geburtshilfe","32962.0","31457.0","64419.0"
"ÖGK","Aug.23","7.0","FA für Innere Medizin","19705.0","13646.0","33351.0"
"ÖGK","Aug.23","8.0","FA für Kinder- und Jugendheilkunde","10933.0","25293.0","36226.0"
"ÖGK","Aug.23","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","6870.0","6430.0","13300.0"
"ÖGK","Aug.23","10.0","FA für Lungenkrankheiten","1131.0","1093.0","2224.0"
"ÖGK","Aug.23","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","1035.0","491.0","1526.0"
"ÖGK","Aug.23","12.0","FA für Orthopädie und orthopädische Chirurgie","20957.0","13440.0","34397.0"
"ÖGK","Aug.23","13.0","FA für Physikalische Medizin","1016.0","1008.0","2024.0"
"ÖGK","Aug.23","14.0","FA für Radiologie","1613.0","1065.0","2678.0"
"ÖGK","Aug.23","15.0","FA für Unfallchirurgie","3599.0","3625.0","7224.0"
"ÖGK","Aug.23","16.0","FA für Urologie","6213.0","3385.0","9598.0"
"ÖGK","Aug.23","18.0","FA für Neurochirurgie","899.0","562.0","1461.0"
"ÖGK","Aug.23","19.0","FA für Neurologie","5229.0","2887.0","8116.0"
"ÖGK","Aug.23","20.0","FA für Psychiatrie","7546.0","7182.0","14728.0"
"ÖGK","Aug.23","21.0","FA für Plastische Chirurgie","437.0","437.0","874.0"
"ÖGK","Aug.23","22.0","FA für Kinderchirurgie","76.0","212.0","288.0"
"ÖGK","Aug.23","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","952.0","447.0","1399.0"
"ÖGK","Aug.23","24.0","FA für Nuklearmedizin","1517.0","1773.0","3290.0"
"ÖGK","Aug.23","26.0","FA für Strahlentherapie - Radioonkologie","15.0","9.0","24.0"
"ÖGK","Aug.23","29.0","FA für Immunologie","21.0","45.0","66.0"
"ÖGK","Aug.23","32.0","FA für Kinder- und Jugendpsychiatrie","323.0","453.0","776.0"
"ÖGK","Aug.23","34.0","FA für medizinische Biologie","","1.0","1.0"
"ÖGK","Aug.23","50.0","FA für medizinische und chemische Labordiagnostik","94.0","75.0","169.0"
"ÖGK","Aug.23","53.0","FA für Pathologie und Histologie","40.0","33.0","73.0"
"ÖGK","Aug.23","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","15.0","15.0","30.0"
"ÖGK","Aug.23","","Gesamt","193847.0","175005.0","368852.0"
"ÖGK","Sep.23","5.0","FA für Haut- und Geschlechtskrankheiten","18509.0","18490.0","36999.0"
"ÖGK","Sep.23","6.0","FA für Frauenheilkunde und Geburtshilfe","34304.0","34272.0","68576.0"
"ÖGK","Sep.23","7.0","FA für Innere Medizin","19839.0","14715.0","34554.0"
"ÖGK","Sep.23","8.0","FA für Kinder- und Jugendheilkunde","10912.0","24975.0","35887.0"
"ÖGK","Sep.23","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","5610.0","7396.0","13006.0"
"ÖGK","Sep.23","10.0","FA für Lungenkrankheiten","834.0","1008.0","1842.0"
"ÖGK","Sep.23","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","1062.0","497.0","1559.0"
"ÖGK","Sep.23","12.0","FA für Orthopädie und orthopädische Chirurgie","19079.0","15296.0","34375.0"
"ÖGK","Sep.23","13.0","FA für Physikalische Medizin","964.0","1064.0","2028.0"
"ÖGK","Sep.23","14.0","FA für Radiologie","1746.0","1078.0","2824.0"
"ÖGK","Sep.23","15.0","FA für Unfallchirurgie","4116.0","3655.0","7771.0"
"ÖGK","Sep.23","16.0","FA für Urologie","4911.0","3965.0","8876.0"
"ÖGK","Sep.23","18.0","FA für Neurochirurgie","1014.0","579.0","1593.0"
"ÖGK","Sep.23","19.0","FA für Neurologie","5157.0","3344.0","8501.0"
"ÖGK","Sep.23","20.0","FA für Psychiatrie","7994.0","8163.0","16157.0"
"ÖGK","Sep.23","21.0","FA für Plastische Chirurgie","459.0","335.0","794.0"
"ÖGK","Sep.23","22.0","FA für Kinderchirurgie","75.0","186.0","261.0"
"ÖGK","Sep.23","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","645.0","276.0","921.0"
"ÖGK","Sep.23","24.0","FA für Nuklearmedizin","1243.0","1918.0","3161.0"
"ÖGK","Sep.23","26.0","FA für Strahlentherapie - Radioonkologie","14.0","14.0","28.0"
"ÖGK","Sep.23","29.0","FA für Immunologie","10.0","39.0","49.0"
"ÖGK","Sep.23","32.0","FA für Kinder- und Jugendpsychiatrie","274.0","388.0","662.0"
"ÖGK","Sep.23","34.0","FA für medizinische Biologie","","",""
"ÖGK","Sep.23","50.0","FA für medizinische und chemische Labordiagnostik","71.0","80.0","151.0"
"ÖGK","Sep.23","53.0","FA für Pathologie und Histologie","52.0","56.0","108.0"
"ÖGK","Sep.23","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","10.0","16.0","26.0"
"ÖGK","Sep.23","","Gesamt","189722.0","186852.0","376574.0"
"ÖGK","Okt.23","5.0","FA für Haut- und Geschlechtskrankheiten","19319.0","19301.0","38620.0"
"ÖGK","Okt.23","6.0","FA für Frauenheilkunde und Geburtshilfe","40861.0","35080.0","75941.0"
"ÖGK","Okt.23","7.0","FA für Innere Medizin","22783.0","15310.0","38093.0"
"ÖGK","Okt.23","8.0","FA für Kinder- und Jugendheilkunde","14331.0","25891.0","40222.0"
"ÖGK","Okt.23","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","7488.0","7089.0","14577.0"
"ÖGK","Okt.23","10.0","FA für Lungenkrankheiten","742.0","1540.0","2282.0"
"ÖGK","Okt.23","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","1017.0","523.0","1540.0"
"ÖGK","Okt.23","12.0","FA für Orthopädie und orthopädische Chirurgie","16620.0","15936.0","32556.0"
"ÖGK","Okt.23","13.0","FA für Physikalische Medizin","840.0","1009.0","1849.0"
"ÖGK","Okt.23","14.0","FA für Radiologie","1712.0","867.0","2579.0"
"ÖGK","Okt.23","15.0","FA für Unfallchirurgie","4152.0","3193.0","7345.0"
"ÖGK","Okt.23","16.0","FA für Urologie","5408.0","3905.0","9313.0"
"ÖGK","Okt.23","18.0","FA für Neurochirurgie","941.0","485.0","1426.0"
"ÖGK","Okt.23","19.0","FA für Neurologie","4827.0","3546.0","8373.0"
"ÖGK","Okt.23","20.0","FA für Psychiatrie","8198.0","8574.0","16772.0"
"ÖGK","Okt.23","21.0","FA für Plastische Chirurgie","443.0","407.0","850.0"
"ÖGK","Okt.23","22.0","FA für Kinderchirurgie","91.0","212.0","303.0"
"ÖGK","Okt.23","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","909.0","139.0","1048.0"
"ÖGK","Okt.23","24.0","FA für Nuklearmedizin","1371.0","1922.0","3293.0"
"ÖGK","Okt.23","26.0","FA für Strahlentherapie - Radioonkologie","13.0","12.0","25.0"
"ÖGK","Okt.23","29.0","FA für Immunologie","15.0","42.0","57.0"
"ÖGK","Okt.23","32.0","FA für Kinder- und Jugendpsychiatrie","319.0","461.0","780.0"
"ÖGK","Okt.23","34.0","FA für medizinische Biologie","","",""
"ÖGK","Okt.23","50.0","FA für medizinische und chemische Labordiagnostik","65.0","74.0","139.0"
"ÖGK","Okt.23","53.0","FA für Pathologie und Histologie","48.0","34.0","82.0"
"ÖGK","Okt.23","55.0","FA für Hygiene und Mikrobiologie bzw. Labordiagnostik","23.0","11.0","34.0"
"ÖGK","Okt.23","","Gesamt","207748.0","193170.0","400918.0"
"ÖGK","Nov.23","5.0","FA für Haut- und Geschlechtskrankheiten","22310.0","20347.0","42657.0"
"ÖGK","Nov.23","6.0","FA für Frauenheilkunde und Geburtshilfe","38336.0","42615.0","80951.0"
"ÖGK","Nov.23","7.0","FA für Innere Medizin","29240.0","17616.0","46856.0"
"ÖGK","Nov.23","8.0","FA für Kinder- und Jugendheilkunde","10005.0","28818.0","38823.0"
"ÖGK","Nov.23","9.0","FA für Hals-, Nasen- und Ohrenerkrankungen","5296.0","7896.0","13192.0"
"ÖGK","Nov.23","10.0","FA für Lungenkrankheiten","986.0","1484.0","2470.0"
"ÖGK","Nov.23","11.0","FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie","2186.0","443.0","2629.0"
"ÖGK","Nov.23","12.0","FA für Orthopädie und orthopädische Chirurgie","22400.0","17290.0","39690.0"
"ÖGK","Nov.23","13.0","FA für Physikalische Medizin","1104.0","937.0","2041.0"
"ÖGK","Nov.23","14.0","FA für Radiologie","2802.0","1062.0","3864.0"
"ÖGK","Nov.23","15.0","FA für Unfallchirurgie","4957.0","3820.0","8777.0"
"ÖGK","Nov.23","16.0","FA für Urologie","7362.0","4654.0","12016.0"
"ÖGK","Nov.23","18.0","FA für Neurochirurgie","1314.0","591.0","1905.0"
"ÖGK","Nov.23","19.0","FA für Neurologie","6477.0","3377.0","9854.0"
"ÖGK","Nov.23","20.0","FA für Psychiatrie","10861.0","7428.0","18289.0"
"ÖGK","Nov.23","21.0","FA für Plastische Chirurgie","560.0","419.0","979.0"
"ÖGK","Nov.23","22.0","FA für Kinderchirurgie","97.0","176.0","273.0"
"ÖGK","Nov.23","23.0","FA für Mund., Kiefer- und Gesichtschirurgie","966.0","189.0","1155.0"
"ÖGK","Nov.23","24.0","FA für Nuklearmedizin","1514.0","2116.0","3630.0"
"ÖGK","Nov.23","26.0","FA für Strahlentherapie - Radioonkologie","18.0","8.0","26.0"
"ÖGK","Nov.23","29.0","FA für Immunologie","14.0","36.0","50.0"
