"ÖGK-LS","Monat.Jahr","FG-Code","Fachrichtung","postal","online","Gesamt"
"ÖGK","Mär.23","63","Physiotherapie","58350","27308","85658"
"ÖGK","Mär.23","66","Logopäde","3164","2758","5922"
"ÖGK","Mär.23","75","Ergotherapeut","2927","2023","4950"
"ÖGK","Mär.23","","Gesamt","64441","32089","96530"
"ÖGK","Apr.23","63","Physiotherapie","35901","21770","57671"
"ÖGK","Apr.23","66","Logopäde","2111","2164","4275"
"ÖGK","Apr.23","75","Ergotherapeut","1958","1533","3491"
"ÖGK","Apr.23","","Gesamt","39970","25467","65437"
"ÖGK","Mai.23","63","Physiotherapie","36078","22304","58382"
"ÖGK","Mai.23","66","Logopäde","2192","2012","4204"
"ÖGK","Mai.23","75","Ergotherapeut","2164","1623","3787"
"ÖGK","Mai.23","","Gesamt","40434","25939","66373"
"ÖGK","Jun.23","63","Physiotherapie","64250","21955","86205"
"ÖGK","Jun.23","66","Logopäde","4087","2172","6259"
"ÖGK","Jun.23","75","Ergotherapeut","2444","1749","4193"
"ÖGK","Jun.23","","Gesamt","70781","25876","96657"
"ÖGK","Jul.23","63","Physiotherapie","37192","21008","58200"
"ÖGK","Jul.23","66","Logopäde","2062","1986","4048"
"ÖGK","Jul.23","75","Ergotherapeut","1873","1795","3668"
"ÖGK","Jul.23","","Gesamt","41127","24789","65916"
"ÖGK","Aug.23","63","Physiotherapie","39846","21646","61492"
"ÖGK","Aug.23","66","Logopäde","2388","2256","4644"
"ÖGK","Aug.23","75","Ergotherapeut","2045","1843","3888"
"ÖGK","Aug.23","","Gesamt","44279","25745","70024"
"ÖGK","Sep.23","63","Physiotherapie","35547","29710","65257"
"ÖGK","Sep.23","66","Logopäde","2332","2182","4514"
"ÖGK","Sep.23","75","Ergotherapeut","2289","1984","4273"
"ÖGK","Sep.23","","Gesamt","40168","33876","74044"
"ÖGK","Okt.23","63","Physiotherapie","37255","22714","59969"
"ÖGK","Okt.23","66","Logopäde","2079","2070","4149"
"ÖGK","Okt.23","75","Ergotherapeut","2563","1689","4252"
"ÖGK","Okt.23","","Gesamt","41897","26473","68370"
"ÖGK","Nov.23","63","Physiotherapie","40227","23016","63243"
"ÖGK","Nov.23","66","Logopäde","2197","4380","6577"
"ÖGK","Nov.23","75","Ergotherapeut","2330","1662","3992"
"ÖGK","Nov.23","","Gesamt","44754","29058","73812"
"ÖGK","Dez.23","63","Physiotherapie","33930","18270","52200"
"ÖGK","Dez.23","66","Logopäde","1786","1539","3325"
"ÖGK","Dez.23","75","Ergotherapeut","1758","1231","2989"
"ÖGK","Dez.23","","Gesamt","37474","21040","58514"
"ÖGK-B","Jän.21","63","Physiotherapie","936","230","1166"
"ÖGK-B","Jän.21","66","Logopäde","41","7","48"
"ÖGK-B","Jän.21","75","Ergotherapeut","30","9","39"
"ÖGK-B","Jän.21","","Gesamt","1007","246","1253"
"ÖGK-B","Feb.21","63","Physiotherapie","1381","109","1490"
"ÖGK-B","Feb.21","66","Logopäde","66","11","77"
"ÖGK-B","Feb.21","75","Ergotherapeut","51","8","59"
"ÖGK-B","Feb.21","","Gesamt","1498","128","1626"
"ÖGK-B","Mär.21","63","Physiotherapie","1661","194","1855"
"ÖGK-B","Mär.21","66","Logopäde","86","10","96"
"ÖGK-B","Mär.21","75","Ergotherapeut","75","14","89"
"ÖGK-B","Mär.21","","Gesamt","1822","218","2040"
"ÖGK-B","Apr.21","63","Physiotherapie","1238","209","1447"
"ÖGK-B","Apr.21","66","Logopäde","62","12","74"
"ÖGK-B","Apr.21","75","Ergotherapeut","39","11","50"
"ÖGK-B","Apr.21","","Gesamt","1339","232","1571"
"ÖGK-B","Mai.21","63","Physiotherapie","1087","138","1225"
"ÖGK-B","Mai.21","66","Logopäde","49","11","60"
"ÖGK-B","Mai.21","75","Ergotherapeut","58","5","63"
"ÖGK-B","Mai.21","","Gesamt","1194","154","1348"
"ÖGK-B","Jun.21","63","Physiotherapie","942","132","1074"
"ÖGK-B","Jun.21","66","Logopäde","41","9","50"
"ÖGK-B","Jun.21","75","Ergotherapeut","33","14","47"
"ÖGK-B","Jun.21","","Gesamt","1016","155","1171"
"ÖGK-B","Jul.21","63","Physiotherapie","877","196","1073"
"ÖGK-B","Jul.21","66","Logopäde","38","11","49"
"ÖGK-B","Jul.21","75","Ergotherapeut","38","14","52"
"ÖGK-B","Jul.21","","Gesamt","953","221","1174"
"ÖGK-B","Aug.21","63","Physiotherapie","541","51","592"
"ÖGK-B","Aug.21","66","Logopäde","31","1","32"
"ÖGK-B","Aug.21","75","Ergotherapeut","15","1","16"
"ÖGK-B","Aug.21","","Gesamt","587","53","640"
"ÖGK-B","Sep.21","63","Physiotherapie","1009","252","1261"
"ÖGK-B","Sep.21","66","Logopäde","66","15","81"
"ÖGK-B","Sep.21","75","Ergotherapeut","54","11","65"
"ÖGK-B","Sep.21","","Gesamt","1129","278","1407"
"ÖGK-B","Okt.21","63","Physiotherapie","1159","270","1429"
"ÖGK-B","Okt.21","66","Logopäde","57","18","75"
"ÖGK-B","Okt.21","75","Ergotherapeut","52","12","64"
"ÖGK-B","Okt.21","","Gesamt","1268","300","1568"
"ÖGK-B","Nov.21","63","Physiotherapie","448","145","593"
"ÖGK-B","Nov.21","66","Logopäde","21","10","31"
"ÖGK-B","Nov.21","75","Ergotherapeut","6","5","11"
"ÖGK-B","Nov.21","","Gesamt","475","160","635"
"ÖGK-B","Dez.21","63","Physiotherapie","1285","234","1519"
"ÖGK-B","Dez.21","66","Logopäde","69","17","86"
"ÖGK-B","Dez.21","75","Ergotherapeut","47","9","56"
"ÖGK-B","Dez.21","","Gesamt","1401","260","1661"
"ÖGK-B","Jän.22","63","Physiotherapie","835","169","1004"
"ÖGK-B","Jän.22","66","Logopäde","37","8","45"
"ÖGK-B","Jän.22","75","Ergotherapeut","32","6","38"
"ÖGK-B","Jän.22","","Gesamt","904","183","1087"
"ÖGK-B","Feb.22","63","Physiotherapie","572","175","747"
"ÖGK-B","Feb.22","66","Logopäde","29","13","42"
"ÖGK-B","Feb.22","75","Ergotherapeut","27","14","41"
"ÖGK-B","Feb.22","","Gesamt","628","202","830"
"ÖGK-B","Mär.22","63","Physiotherapie","1452","204","1656"
"ÖGK-B","Mär.22","66","Logopäde","54","5","59"
"ÖGK-B","Mär.22","75","Ergotherapeut","51","6","57"
"ÖGK-B","Mär.22","","Gesamt","1557","215","1772"
"ÖGK-B","Apr.22","63","Physiotherapie","704","131","835"
"ÖGK-B","Apr.22","66","Logopäde","31","8","39"
"ÖGK-B","Apr.22","75","Ergotherapeut","12","6","18"
"ÖGK-B","Apr.22","","Gesamt","747","145","892"
"ÖGK-B","Mai.22","63","Physiotherapie","551","206","757"
"ÖGK-B","Mai.22","66","Logopäde","27","8","35"
"ÖGK-B","Mai.22","75","Ergotherapeut","43","3","46"
"ÖGK-B","Mai.22","","Gesamt","621","217","838"
"ÖGK-B","Jun.22","63","Physiotherapie","1018","367","1385"
"ÖGK-B","Jun.22","66","Logopäde","64","54","118"
"ÖGK-B","Jun.22","75","Ergotherapeut","61","38","99"
"ÖGK-B","Jun.22","","Gesamt","1143","459","1602"
"ÖGK-B","Jul.22","63","Physiotherapie","2082","259","2341"
"ÖGK-B","Jul.22","66","Logopäde","154","23","177"
"ÖGK-B","Jul.22","75","Ergotherapeut","82","17","99"
"ÖGK-B","Jul.22","","Gesamt","2318","299","2617"
"ÖGK-B","Aug.22","63","Physiotherapie","1197","365","1562"
"ÖGK-B","Aug.22","66","Logopäde","84","14","98"
"ÖGK-B","Aug.22","75","Ergotherapeut","60","9","69"
"ÖGK-B","Aug.22","","Gesamt","1341","388","1729"
"ÖGK-B","Sep.22","63","Physiotherapie","1458","331","1789"
"ÖGK-B","Sep.22","66","Logopäde","93","51","144"
"ÖGK-B","Sep.22","75","Ergotherapeut","54","12","66"
"ÖGK-B","Sep.22","","Gesamt","1605","394","1999"
"ÖGK-B","Okt.22","63","Physiotherapie","921","260","1181"
"ÖGK-B","Okt.22","66","Logopäde","100","31","131"
"ÖGK-B","Okt.22","75","Ergotherapeut","36","9","45"
"ÖGK-B","Okt.22","","Gesamt","1057","300","1357"
"ÖGK-B","Nov.22","63","Physiotherapie","1499","295","1794"
"ÖGK-B","Nov.22","66","Logopäde","107","41","148"
"ÖGK-B","Nov.22","75","Ergotherapeut","43","29","72"
"ÖGK-B","Nov.22","","Gesamt","1649","365","2014"
"ÖGK-B","Dez.22","63","Physiotherapie","824","215","1039"
"ÖGK-B","Dez.22","66","Logopäde","69","23","92"
"ÖGK-B","Dez.22","75","Ergotherapeut","45","6","51"
"ÖGK-B","Dez.22","","Gesamt","938","244","1182"
"ÖGK-B","Jän.23","63","Physiotherapie","1081","321","1402"
"ÖGK-B","Jän.23","66","Logopäde","49","21","70"
"ÖGK-B","Jän.23","75","Ergotherapeut","38","25","63"
"ÖGK-B","Jän.23","","Gesamt","1168","367","1535"
"ÖGK-B","Feb.23","63","Physiotherapie","522","200","722"
"ÖGK-B","Feb.23","66","Logopäde","63","13","76"
"ÖGK-B","Feb.23","75","Ergotherapeut","22","5","27"
"ÖGK-B","Feb.23","","Gesamt","607","218","825"
"ÖGK-B","Mär.23","63","Physiotherapie","1228","366","1594"
"ÖGK-B","Mär.23","66","Logopäde","79","23","102"
"ÖGK-B","Mär.23","75","Ergotherapeut","45","19","64"
"ÖGK-B","Mär.23","","Gesamt","1352","408","1760"
"ÖGK-B","Apr.23","63","Physiotherapie","608","198","806"
"ÖGK-B","Apr.23","66","Logopäde","43","18","61"
"ÖGK-B","Apr.23","75","Ergotherapeut","32","11","43"
"ÖGK-B","Apr.23","","Gesamt","683","227","910"
"ÖGK-B","Mai.23","63","Physiotherapie","967","320","1287"
"ÖGK-B","Mai.23","66","Logopäde","46","23","69"
"ÖGK-B","Mai.23","75","Ergotherapeut","41","13","54"
"ÖGK-B","Mai.23","","Gesamt","1054","356","1410"
"ÖGK-B","Jun.23","63","Physiotherapie","1723","698","2421"
"ÖGK-B","Jun.23","66","Logopäde","110","79","189"
"ÖGK-B","Jun.23","75","Ergotherapeut","90","43","133"
"ÖGK-B","Jun.23","","Gesamt","1923","820","2743"
"ÖGK-B","Jul.23","63","Physiotherapie","588","222","810"
"ÖGK-B","Jul.23","66","Logopäde","61","18","79"
"ÖGK-B","Jul.23","75","Ergotherapeut","28","21","49"
"ÖGK-B","Jul.23","","Gesamt","677","261","938"
"ÖGK-B","Aug.23","63","Physiotherapie","1474","355","1829"
"ÖGK-B","Aug.23","66","Logopäde","75","39","114"
"ÖGK-B","Aug.23","75","Ergotherapeut","77","24","101"
"ÖGK-B","Aug.23","","Gesamt","1626","418","2044"
"ÖGK-B","Sep.23","63","Physiotherapie","1394","306","1700"
"ÖGK-B","Sep.23","66","Logopäde","97","16","113"
"ÖGK-B","Sep.23","75","Ergotherapeut","72","14","86"
"ÖGK-B","Sep.23","","Gesamt","1563","336","1899"
"ÖGK-B","Okt.23","63","Physiotherapie","1888","463","2351"
"ÖGK-B","Okt.23","66","Logopäde","103","69","172"
"ÖGK-B","Okt.23","75","Ergotherapeut","84","40","124"
"ÖGK-B","Okt.23","","Gesamt","2075","572","2647"
"ÖGK-B","Nov.23","63","Physiotherapie","1264","272","1536"
"ÖGK-B","Nov.23","66","Logopäde","60","51","111"
"ÖGK-B","Nov.23","75","Ergotherapeut","51","31","82"
"ÖGK-B","Nov.23","","Gesamt","1375","354","1729"
"ÖGK-B","Dez.23","63","Physiotherapie","922","294","1216"
"ÖGK-B","Dez.23","66","Logopäde","45","27","72"
"ÖGK-B","Dez.23","75","Ergotherapeut","52","5","57"
"ÖGK-B","Dez.23","","Gesamt","1019","326","1345"
"ÖGK-K","Jän.21","63","Physiotherapie","1879","629","2508"
"ÖGK-K","Jän.21","66","Logopäde","48","39","87"
"ÖGK-K","Jän.21","75","Ergotherapeut","124","60","184"
"ÖGK-K","Jän.21","","Gesamt","2051","728","2779"
"ÖGK-K","Feb.21","63","Physiotherapie","1981","606","2587"
"ÖGK-K","Feb.21","66","Logopäde","98","44","142"
"ÖGK-K","Feb.21","75","Ergotherapeut","163","54","217"
"ÖGK-K","Feb.21","","Gesamt","2242","704","2946"
"ÖGK-K","Mär.21","63","Physiotherapie","2342","816","3158"
"ÖGK-K","Mär.21","66","Logopäde","93","53","146"
"ÖGK-K","Mär.21","75","Ergotherapeut","148","76","224"
"ÖGK-K","Mär.21","","Gesamt","2583","945","3528"
"ÖGK-K","Apr.21","63","Physiotherapie","2356","734","3090"
"ÖGK-K","Apr.21","66","Logopäde","90","37","127"
"ÖGK-K","Apr.21","75","Ergotherapeut","201","61","262"
"ÖGK-K","Apr.21","","Gesamt","2647","832","3479"
"ÖGK-K","Mai.21","63","Physiotherapie","1748","827","2575"
"ÖGK-K","Mai.21","66","Logopäde","71","32","103"
"ÖGK-K","Mai.21","75","Ergotherapeut","110","52","162"
"ÖGK-K","Mai.21","","Gesamt","1929","911","2840"
"ÖGK-K","Jun.21","63","Physiotherapie","2315","782","3097"
"ÖGK-K","Jun.21","66","Logopäde","90","37","127"
"ÖGK-K","Jun.21","75","Ergotherapeut","144","41","185"
"ÖGK-K","Jun.21","","Gesamt","2549","860","3409"
"ÖGK-K","Jul.21","63","Physiotherapie","2187","814","3001"
"ÖGK-K","Jul.21","66","Logopäde","89","48","137"
"ÖGK-K","Jul.21","75","Ergotherapeut","144","62","206"
"ÖGK-K","Jul.21","","Gesamt","2420","924","3344"
"ÖGK-K","Aug.21","63","Physiotherapie","1842","758","2600"
"ÖGK-K","Aug.21","66","Logopäde","68","44","112"
"ÖGK-K","Aug.21","75","Ergotherapeut","149","41","190"
"ÖGK-K","Aug.21","","Gesamt","2059","843","2902"
"ÖGK-K","Sep.21","63","Physiotherapie","1859","766","2625"
"ÖGK-K","Sep.21","66","Logopäde","65","44","109"
"ÖGK-K","Sep.21","75","Ergotherapeut","134","32","166"
"ÖGK-K","Sep.21","","Gesamt","2058","842","2900"
"ÖGK-K","Okt.21","63","Physiotherapie","1857","779","2636"
"ÖGK-K","Okt.21","66","Logopäde","63","31","94"
"ÖGK-K","Okt.21","75","Ergotherapeut","96","45","141"
"ÖGK-K","Okt.21","","Gesamt","2016","855","2871"
"ÖGK-K","Nov.21","63","Physiotherapie","1873","866","2739"
"ÖGK-K","Nov.21","66","Logopäde","94","38","132"
"ÖGK-K","Nov.21","75","Ergotherapeut","131","43","174"
"ÖGK-K","Nov.21","","Gesamt","2098","947","3045"
"ÖGK-K","Dez.21","63","Physiotherapie","1176","960","2136"
"ÖGK-K","Dez.21","66","Logopäde","50","63","113"
"ÖGK-K","Dez.21","75","Ergotherapeut","73","63","136"
"ÖGK-K","Dez.21","","Gesamt","1299","1086","2385"
"ÖGK-K","Jän.22","63","Physiotherapie","1089","937","2026"
"ÖGK-K","Jän.22","66","Logopäde","25","61","86"
"ÖGK-K","Jän.22","75","Ergotherapeut","61","66","127"
"ÖGK-K","Jän.22","","Gesamt","1175","1064","2239"
"ÖGK-K","Feb.22","63","Physiotherapie","1197","685","1882"
"ÖGK-K","Feb.22","66","Logopäde","36","54","90"
"ÖGK-K","Feb.22","75","Ergotherapeut","84","58","142"
"ÖGK-K","Feb.22","","Gesamt","1317","797","2114"
"ÖGK-K","Mär.22","63","Physiotherapie","1586","1067","2653"
"ÖGK-K","Mär.22","66","Logopäde","54","65","119"
"ÖGK-K","Mär.22","75","Ergotherapeut","99","60","159"
"ÖGK-K","Mär.22","","Gesamt","1739","1192","2931"
"ÖGK-K","Apr.22","63","Physiotherapie","2290","874","3164"
"ÖGK-K","Apr.22","66","Logopäde","78","53","131"
"ÖGK-K","Apr.22","75","Ergotherapeut","139","50","189"
"ÖGK-K","Apr.22","","Gesamt","2507","977","3484"
"ÖGK-K","Mai.22","63","Physiotherapie","2250","1029","3279"
"ÖGK-K","Mai.22","66","Logopäde","66","67","133"
"ÖGK-K","Mai.22","75","Ergotherapeut","125","83","208"
"ÖGK-K","Mai.22","","Gesamt","2441","1179","3620"
"ÖGK-K","Jun.22","63","Physiotherapie","2087","972","3059"
"ÖGK-K","Jun.22","66","Logopäde","89","48","137"
"ÖGK-K","Jun.22","75","Ergotherapeut","127","64","191"
"ÖGK-K","Jun.22","","Gesamt","2303","1084","3387"
"ÖGK-K","Jul.22","63","Physiotherapie","2746","931","3677"
"ÖGK-K","Jul.22","66","Logopäde","88","55","143"
"ÖGK-K","Jul.22","75","Ergotherapeut","137","65","202"
"ÖGK-K","Jul.22","","Gesamt","2971","1051","4022"
"ÖGK-K","Aug.22","63","Physiotherapie","1764","536","2300"
"ÖGK-K","Aug.22","66","Logopäde","56","30","86"
"ÖGK-K","Aug.22","75","Ergotherapeut","80","35","115"
"ÖGK-K","Aug.22","","Gesamt","1900","601","2501"
"ÖGK-K","Sep.22","63","Physiotherapie","1536","1062","2598"
"ÖGK-K","Sep.22","66","Logopäde","52","47","99"
"ÖGK-K","Sep.22","75","Ergotherapeut","68","63","131"
"ÖGK-K","Sep.22","","Gesamt","1656","1172","2828"
"ÖGK-K","Okt.22","63","Physiotherapie","3304","611","3915"
"ÖGK-K","Okt.22","66","Logopäde","97","47","144"
"ÖGK-K","Okt.22","75","Ergotherapeut","151","73","224"
"ÖGK-K","Okt.22","","Gesamt","3552","731","4283"
"ÖGK-K","Nov.22","63","Physiotherapie","2828","712","3540"
"ÖGK-K","Nov.22","66","Logopäde","113","46","159"
"ÖGK-K","Nov.22","75","Ergotherapeut","218","56","274"
"ÖGK-K","Nov.22","","Gesamt","3159","814","3973"
"ÖGK-K","Dez.22","63","Physiotherapie","1484","455","1939"
"ÖGK-K","Dez.22","66","Logopäde","49","29","78"
"ÖGK-K","Dez.22","75","Ergotherapeut","2272","38","2310"
"ÖGK-K","Dez.22","","Gesamt","3805","522","4327"
"ÖGK-K","Jän.23","63","Physiotherapie","1217","821","2038"
"ÖGK-K","Jän.23","66","Logopäde","43","137","180"
"ÖGK-K","Jän.23","75","Ergotherapeut","97","142","239"
"ÖGK-K","Jän.23","","Gesamt","1357","1100","2457"
"ÖGK-K","Feb.23","63","Physiotherapie","1802","929","2731"
"ÖGK-K","Feb.23","66","Logopäde","120","11","131"
"ÖGK-K","Feb.23","75","Ergotherapeut","196","9","205"
"ÖGK-K","Feb.23","","Gesamt","2118","949","3067"
"ÖGK-K","Mär.23","63","Physiotherapie","2596","736","3332"
"ÖGK-K","Mär.23","66","Logopäde","149","1","150"
"ÖGK-K","Mär.23","75","Ergotherapeut","285","67","352"
"ÖGK-K","Mär.23","","Gesamt","3030","804","3834"
"ÖGK-K","Apr.23","63","Physiotherapie","2086","648","2734"
"ÖGK-K","Apr.23","66","Logopäde","114","30","144"
"ÖGK-K","Apr.23","75","Ergotherapeut","123","57","180"
"ÖGK-K","Apr.23","","Gesamt","2323","735","3058"
"ÖGK-K","Mai.23","63","Physiotherapie","2533","864","3397"
"ÖGK-K","Mai.23","66","Logopäde","84","35","119"
"ÖGK-K","Mai.23","75","Ergotherapeut","117","68","185"
"ÖGK-K","Mai.23","","Gesamt","2734","967","3701"
"ÖGK-K","Jun.23","63","Physiotherapie","2886","1450","4336"
"ÖGK-K","Jun.23","66","Logopäde","84","71","155"
"ÖGK-K","Jun.23","75","Ergotherapeut","136","82","218"
"ÖGK-K","Jun.23","","Gesamt","3106","1603","4709"
"ÖGK-K","Jul.23","63","Physiotherapie","2436","1278","3714"
"ÖGK-K","Jul.23","66","Logopäde","50","106","156"
"ÖGK-K","Jul.23","75","Ergotherapeut","110","172","282"
"ÖGK-K","Jul.23","","Gesamt","2596","1556","4152"
"ÖGK-K","Aug.23","63","Physiotherapie","2611","1256","3867"
"ÖGK-K","Aug.23","66","Logopäde","76","77","153"
"ÖGK-K","Aug.23","75","Ergotherapeut","84","61","145"
"ÖGK-K","Aug.23","","Gesamt","2771","1394","4165"
"ÖGK-K","Sep.23","63","Physiotherapie","2100","1336","3436"
"ÖGK-K","Sep.23","66","Logopäde","124","142","266"
"ÖGK-K","Sep.23","75","Ergotherapeut","183","211","394"
"ÖGK-K","Sep.23","","Gesamt","2407","1689","4096"
"ÖGK-K","Okt.23","63","Physiotherapie","2743","1767","4510"
"ÖGK-K","Okt.23","66","Logopäde","121","66","187"
"ÖGK-K","Okt.23","75","Ergotherapeut","210","115","325"
"ÖGK-K","Okt.23","","Gesamt","3074","1948","5022"
"ÖGK-K","Nov.23","63","Physiotherapie","2729","1697","4426"
"ÖGK-K","Nov.23","66","Logopäde","84","51","135"
"ÖGK-K","Nov.23","75","Ergotherapeut","115","85","200"
"ÖGK-K","Nov.23","","Gesamt","2928","1833","4761"
"ÖGK-K","Dez.23","63","Physiotherapie","1778","1266","3044"
"ÖGK-K","Dez.23","66","Logopäde","76","61","137"
"ÖGK-K","Dez.23","75","Ergotherapeut","125","106","231"
"ÖGK-K","Dez.23","","Gesamt","1979","1433","3412"
"ÖGK-N","Jän.21","63","Physiotherapie","6076","1329","7405"
"ÖGK-N","Jän.21","66","Logopäde","368","131","499"
"ÖGK-N","Jän.21","75","Ergotherapeut","389","78","467"
